latencies-ns
8991100
25313900
7345000
8225300
8494900
9182400
10851700
2716800
3770700
12337400
3535900
3924400
4400900
5019900
5568300
7210600
8419600
8091000
7550300
9098700
5088600
14941300
6037400
17874200
6740800
11516800
5825400
7159100
10899500
7812500
8508400
5070300
9148100
6796200
5236900
20154700
5310400
3854100
5940500
7656600
51436800
3468500
9670100
3039100
6259500
3982000
3671600
13800700
7183800
6160400
8470900
6924800
11298600
6376500
6871800
8343300
5798600
6491400
5058700
6399200
18319300
5449500
8800100
5432700
7640900
15997700
5546700
17641000
6560200
8340000
7850200
6744600
6593100
5707500
5574600
6062600
11983300
6701000
5655400
17653900
8512700
11039100
10769400
4673100
6359900
7537600
8618000
6164900
5218200
8437200
5483900
6855300
15641300
14156400
7678200
10367700
15053500
4127300
10757400
3672900
8551400
11241100
5210000
10768000
9339600
6834000
11605000
8302900
9205600
7754000
8390800
44911800
3239200
3065400
2682300
3823700
5205300
10436700
10848500
4164600
7094000
4824100
7286800
6579400
6823100
7853100
4665700
9912200
7494000
6045400
16975600
6184800
8933400
5095900
4167000
18474600
7062300
120001100
24376100
16759200
7330600
8510200
8706700
3628600
4180300
5792500
7427100
10487700
5933800
4647100
7745200
5120400
5990500
6408300
7143200
4258000
2920200
6663700
3070500
3257900
9926600
4003900
4339000
7838300
10103100
3490800
9260000
7574600
6086900
5927700
6385500
9284900
7851500
9846600
12355000
9917300
11253800
9128500
6578900
7946400
7715900
15809200
7860000
9377700
36985000
3059000
5290600
10247500
4711700
5858700
7710600
3147200
5222900
11145000
3105900
7858100
11956900
8612900
5386000
6585600
7687000
8593100
10597500
11540900
4611300
9623000
7417800
6263700
13985400
18312000
5454900
8142700
13267900
4273000
6125500
17106600
11583400
6636500
7801000
9723800
8316000
9455400
6329900
4902000
9226800
13939000
6776900
12691200
7052400
14212600
6380000
7297200
15958200
9150700
12721600
6576500
6745300
11508600
4538300
7770600
3313800
7898800
8914600
4238400
7764100
5930900
6760300
8856500
6834000
7578200
12242300
8653800
12090600
7197200
37258600
2743200
2943900
3381500
5287800
8046100
6812500
5301800
17530700
5297600
8906400
5324000
8260700
4184000
8519600
17463100
6158500
96516300
6361700
8671000
24144400
4774700
10399100
7382500
5196500
6324400
3956000
5152300
9229500
9803300
3634400
3754100
6665500
4187600
8435400
10038500
3793300
3909500
7268200
9709400
6978500
6931500
5152200
10924500
10563800
5399500
16151200
4936900
11492100
14096200
7685000
7404200
10228200
6494200
8951200
8115800
7246200
6211000
7173000
7791400
8251300
5362100
12474300
6218200
7377600
5230900
5526700
3972700
17382400
4446100
13010100
13926500
8141600
9929000
4187300
3637800
3499200
3360300
16025700
4190100
13532000
4832200
6557400
9571700
5202100
11472200
4896100
6954700
6981700
7603700
4940100
3487900
10355300
5523100
6593600
14153200
5496100
8043300
6965700
10937700
4049500
4055400
15248800
3946200
6502500
17527300
4039800
11454100
8970700
8577400
5123900
4163700
11508100
5803800
9876400
6605100
4857200
6823100
8521800
6798300
5612600
7842700
6665500
6085900
7611500
18834800
3673800
5549400
5122900
7137200
12792500
3809900
16335200
4336700
8820900
4640600
5813900
13406100
7096100
15241100
7915400
38719500
2852300
4266300
2830800
6034800
13529900
6675700
9515300
6602200
7306500
7489600
5490700
5712100
11427700
10526300
5416000
10262100
9447200
8061800
11683300
6473400
5664900
7774200
5144900
13329400
2977400
2774700
6852100
2570800
5884200
12399100
8289200
6676600
5864900
5851300
6029400
4327900
27891600
4711500
10162700
10980000
6571400
6600900
5342500
6498800
8550100
12236300
4848300
4461400
7937900
3993500
7772400
14131400
5848100
8813900
7862500
10811000
6778400
7983600
11437300
11013400
13292900
6644100
6207300
6045700
5399300
18815400
11057000
9093400
9667700
6212900
47441300
3181100
2995500
5601400
2607000
5057600
11272000
8650300
7092700
19858400
4113300
3140300
3655100
8781700
9196600
3886400
6700900
16548300
7915900
19231400
6130200
6544400
11156000
4385800
4988200
7170300
9182300
5022500
4274900
11558100
2496400
20522900
6721000
4608300
18524500
5341900
10080400
7325000
6782200
5069300
7186100
12386400
6922700
5117800
8264800
6256400
10100200
5994100
13170800
4365500
9082400
15654800
5698100
10015900
2967600
4450800
10298700
6197500
3802700
5665700
15345200
6575000
5094500
10707100
9102700
6958600
12841200
8964500
6275300
5282800
8585800
6414500
2890300
3793100
5950500
8418400
9158000
11819900
12859900
5959700
7688100
5540500
3963400
3909400
3954800
7729600
8744700
7903700
6207600
7036000
4730400
3394400
6815800
8723800
5830400
4109200
4986700
2834900
5950100
6308600
6608700
6678400
7069200
12293300
7429900
7265200
8798700
9639100
6582600
8794300
5751600
7002300
6672400
8404600
11538500
8886600
12067100
3881000
9331500
19581400
4032900
7820900
7678700
14492200
5528000
7852300
12901800
6289000
5542800
11030700
6520400
6574000
3257600
14829200
5196000
8647300
7299800
10062800
11052200
13080700
5545900
15623100
5146800
37943800
7748000
7174000
8184900
4938200
5541500
3785000
12470700
4630600
7399200
5217400
7130300
14140900
7544800
18586900
4068800
8264000
10520500
4823400
22847700
8650200
3052400
13807900
6851300
17550100
9810500
10533300
4824000
6519200
13825700
7845500
13956800
4065500
4096200
6201800
6318900
16049900
4836300
8070200
6316200
3340100
8710600
6378500
9631800
7861600
8652400
12259900
5838800
4881400
6771500
8206000
6094200
5576100
16977800
7297200
10867300
12830000
7217700
12187100
6365200
5996000
11095800
6877000
14299300
8924200
17063200
3700400
5875100
11368100
7394800
26437000
4987500
5116900
3607000
3653900
3615400
3499100
4350800
3511100
15536000
10501500
2618000
4252900
2615900
3561100
4623600
3494700
4141400
3300700
3778300
5762100
5060300
18659200
5445800
5438300
6555400
8540000
9303600
4812800
3637000
5355300
6941800
7797800
2795700
14003600
6359800
8442200
5102500
5917000
16026200
5648300
5610800
6759500
6057400
4733300
6053600
5917700
9325400
11802000
4807400
6132700
9093300
4782200
9645800
8899300
11418000
6635000
7448200
4611800
4880800
7681600
11013800
3265300
10953300
6386400
13476800
6376800
3053700
8800100
5426800
11738900
4563600
8376800
32446400
2552000
11035900
6565700
4904400
6647200
10274100
4327200
7589600
6755500
5950900
4227000
11235400
5359700
10067100
18421500
6141500
5489300
4726900
4503700
3352500
5704100
10474200
5766800
7707800
4696400
11825800
5252000
6645800
9802100
8967200
7026700
5370700
5257600
7387900
8278400
6737400
6263400
8242600
5096600
13190300
4522000
9306200
6330300
4956600
13235900
17515300
6339000
9503300
4146500
7782500
10183100
3114200
16683900
7386700
9866500
7065200
5140200
9127000
6195100
7237600
2966900
8203700
9188700
10815700
6790200
5449500
10907700
4549600
4705100
6863900
40801300
3912800
2903000
2834500
2918000
3058700
3198600
3275100
4142300
7165600
7648900
