latencies-ns
53256300
728000
441900
426600
448200
460300
416500
416700
406700
429800
384900
411100
470000
475700
414900
411800
427600
415300
416000
382400
402200
399300
402800
382600
403200
402200
402900
406200
389400
425200
401900
431000
387300
393100
422400
422800
632000
527000
526200
540200
530900
532200
504000
524400
705600
554900
504800
524100
537400
535000
502800
523100
529500
530700
569400
517200
524900
527500
534600
504000
519000
517600
524400
525000
543100
525000
526900
540600
529000
500600
519600
519600
519200
539400
540000
529500
539000
555000
503600
536900
520400
525000
499600
525600
521200
523700
401000
408100
403600
407100
401800
385100
407000
443400
448500
387800
407200
400300
421900
383100
521100
424000
410400
409700
401800
410500
402100
403000
387500
403600
406300
443700
403300
410300
406100
404000
413000
386600
417300
402800
404100
384000
412900
401200
402300
380800
436700
405300
414100
406300
407400
407500
386100
402800
404600
399600
427200
409500
409800
401200
412400
386300
403900
404400
405200
386400
407300
401200
403800
381900
404600
405400
411500
409200
391200
409100
415600
432800
625400
438700
419400
412600
385800
407900
418600
407300
453000
409700
402100
623300
516900
386300
414100
404100
405200
397800
409400
407600
406700
401800
381300
401100
590600
450500
390100
410300
406600
445600
386700
436600
404000
403700
415100
390000
408900
407100
403900
384800
405000
415700
509300
451800
438200
412300
405800
412500
395500
418200
401200
401100
383400
401900
401100
404700
385100
404100
401400
399800
412300
383300
431100
403700
407700
386000
406400
404900
425000
388100
399800
400500
415000
411400
387300
403000
400800
404600
386000
402600
401600
403400
391600
403800
413700
410100
406100
384400
408700
404500
405500
382700
448800
417400
430700
385900
412500
410300
403200
417200
384600
404700
398400
404900
385400
412400
402500
405800
390600
406800
403300
422200
402200
383500
402500
402700
606200
397500
411200
414500
417700
388800
406000
2819927600
2268600
1971700
1797100
2598300
1861400
1867000
1774400
1880300
5017100
1870000
1782800
1847200
2033100
1868500
1865900
1781500
1898700
2103500
2666900
1827400
1870500
1861600
1872800
1870600
2056600
1882200
1871700
1864600
1789900
3487200
747700
566900
538600
598000
573600
567600
556400
532700
569600
558100
567500
536600
785600
567800
565000
533500
557700
568900
566000
566700
538100
561200
562300
571100
538300
566200
559900
560300
542400
606200
575100
568900
557600
538900
590600
561100
573200
536200
566600
561500
563400
539300
562900
559900
564100
571700
538300
603700
563500
567200
541800
563700
564600
565500
535100
571100
561100
565400
562800
536000
563900
560200
569000
539600
596200
561200
593300
542400
560800
561700
567300
563800
539800
562700
559900
566800
534500
565600
557100
568200
540900
557300
1226000
528600
516100
489700
514500
512300
670200
668500
524900
511700
510600
490800
543200
518600
516800
537100
491800
514400
514100
519000
490900
515600
519800
520900
510200
491400
512900
3190451800
1919400
2366300
1868200
3061400
1873800
1888100
1879300
1872900
1872200
1860600
1900500
1866400
1868700
1862900
1780700
1912400
1859100
1859700
1791100
1954000
1867000
4248600
580300
539400
569300
565500
562000
536900
561300
562500
567200
539800
618400
573500
564900
559200
537800
571300
569400
565200
541300
569600
561500
570500
538300
562100
565500
564500
567100
537400
642000
563100
565000
537600
567000
566700
567600
536100
560700
569300
565500
562900
537200
565000
565700
564700
536000
611600
566300
562000
535900
565400
562700
562400
556300
540600
566600
562500
683700
545600
617600
566600
608500
547000
566300
566000
565000
563100
540900
565300
561400
585100
540200
571800
575200
574700
538600
1252200
598100
731300
512900
488100
515200
516200
515600
491700
522400
510100
514600
488700
519900
518300
519200
536500
496000
574600
514800
513600
490200
513300
508300
516000
496400
512700
517000
513000
510600
494700
514600
525300
514700
489000
512900
511500
741000
497600
518200
515900
515000
513200
497900
515400
510200
520400
487200
540300
520400
512800
490200
516300
516700
2789809400
2535200
1809800
1934300
1861000
1878200
2922700
1892500
1860400
3008800
1926900
1860400
1869500
1871900
1859800
1790200
1883600
1892200
1867900
1776700
1862900
1993000
1860500
1780400
1848600
1952900
3415000
667900
544700
566800
2381800
915200
542700
570600
564100
568200
564300
540800
567800
562400
565000
543500
565000
566600
564400
535300
567100
565600
618800
570100
538600
566900
563400
563200
536000
562000
562800
597500
542600
562600
566800
568900
563700
540000
566300
565100
721700
539200
564400
561600
563400
537800
558500
569300
568500
567600
535400
565000
562600
567000
537700
562200
562200
797000
540100
572200
569000
569300
591900
542600
565800
563000
560200
537800
561300
563600
568000
540100
567500
565300
1130300
533700
496000
520300
513900
519100
488600
515000
517800
516800
492300
514300
513000
514800
511200
496200
518100
515800
565800
493100
547500
516100
520100
488900
512800
512600
513700
656800
679700
517700
520900
519700
552700
530200
508900
516200
493600
511900
515200
2794855700
672700
396300
406600
661000
466100
496800
515800
464000
478400
449500
502300
558100
504100
541600
562700
775100
1520700
2552000
1996700
1682200
2221500
1732500
2038600
2064000
1968600
2254900
2107000
1858000
9829700
500100
458400
424400
453900
464700
5132000
3031200
2214700
2748000
479600
441300
423900
424300
451600
502400
2252600
7740800
857900
799900
675400
739200
673900
686800
707400
423200
971400
1709900
1839100
2071100
2489700
430500
457300
528800
421200
409300
408700
402600
387000
402900
402600
403200
6285000
427800
406600
410200
410800
401700
400900
401000
400800
381800
403100
483800
407400
385500
405500
403900
403500
524600
543000
453000
414600
406400
385300
404600
402200
411000
385000
477100
407600
401900
405900
382100
409800
406900
402500
382900
431600
408200
405700
384800
403200
406200
407200
402200
383800
403900
403000
389300
57149600
706900
488100
421400
500300
553300
444700
431800
404000
455300
386000
388400
389200
394700
389900
542200
397600
392500
388200
383600
390400
